lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre,audio_previews

https://www.last.fm/music/distorted%2bmemory/_/nomads,Nomads,Distorted Memory,"['harsh', 'gritty']",4,4.4125,5.165000000000001,4.92,d438d0c5-e2a7-40e1-b493-31d592946887,79evv6cS4kmY39RnwhtKds,aggrotech,audio_previews\79evv6cS4kmY39RnwhtKds.mp3

https://www.last.fm/music/psyborg%2bcorp./_/my%2bmechatronics,My Mechatronics,Psyborg Corp.,['harsh'],1,3.44,5.63,4.04,ad6e1eec-bacb-4d74-a20e-5e6c5a417908,7jqjl7wmdbW3twkyErHLng,electronica,audio_previews\7jqjl7wmdbW3twkyErHLng.mp3

https://www.last.fm/music/psyborg%2bcorp./_/nanotech%2band%2bthe%2bgrey%2bgoo%2breplicators,Nanotech and the Grey Goo Replicators,Psyborg Corp.,['harsh'],1,3.44,5.63,4.04,e6fa28ef-b1ab-43c4-ac8e-8f1a9cb31be0,42hemj3f7rlIWMi5UqkyLA,electro-industrial,audio_previews\42hemj3f7rlIWMi5UqkyLA.mp3

https://www.last.fm/music/roughsketch/_/fuck%2bme%2bjesus,Fuck Me Jesus,RoughSketch,['harsh'],2,4.26,4.86,4.325,8aeade8d-5cf4-47a9-99fe-de52e2371104,7IJiM5cnvOeue6Vd9yv4MH,hardcore,audio_previews\7IJiM5cnvOeue6Vd9yv4MH.mp3

https://www.last.fm/music/combichrist/_/sex%252c%2bdrogen%2bund%2bindustri%2b%2528remixed%2bby%2bsoman%2529,"Sex, Drogen und Industri (remixed by Soman)",Combichrist,['harsh'],1,3.44,5.63,4.04,d4e4c54b-b283-4a88-a120-2fc016269c3c,0fRNQ80ghc9h6ylHAitnOx,noise,audio_previews\0fRNQ80ghc9h6ylHAitnOx.mp3

https://www.last.fm/music/coaltar%2bof%2bthe%2bdeepers/_/dead%2bby%2bdawn,Dead By Dawn,Coaltar of the Deepers,['harsh'],2,5.904999999999999,5.975,5.54,3726c989-650f-4edc-99fb-3e4ba08385d2,3Rh8qxqGvSuZAEsoB13flM,death metal,audio_previews\3Rh8qxqGvSuZAEsoB13flM.mp3

https://www.last.fm/music/rainbowdragoneyes/_/3.3.11,3.3.11,Rainbowdragoneyes,['harsh'],1,3.44,5.63,4.04,595283be-f796-403e-9b45-0940f1b4ff54,2cM4Neh4ETFlDxeIoYN4uK,ambient,audio_previews\2cM4Neh4ETFlDxeIoYN4uK.mp3

https://www.last.fm/music/system%2bsyn/_/absence,Absence,System Syn,['harsh'],2,3.26,5.75,4.765,c7032078-cd7b-4eb5-ae28-f59fccc27b39,18HK7mhfXLlGMwn9nDI2S6,dark electro,audio_previews\18HK7mhfXLlGMwn9nDI2S6.mp3

https://www.last.fm/music/xp8/_/still%2blives,Still Lives,XP8,['harsh'],1,3.44,5.63,4.04,128b63cd-7662-48ea-b322-fc12bc0710c9,4C08w92VFiKEmgtBlzksBH,ebm,audio_previews\4C08w92VFiKEmgtBlzksBH.mp3

https://www.last.fm/music/dismantled/_/dead%2bon%2bimpact,Dead On Impact,Dismantled,['harsh'],2,3.26,5.75,4.765,5de24304-f336-4617-aa28-187301f47cc4,4Xp2ln8DMG3BSPiqldrlPp,electronic,audio_previews\4Xp2ln8DMG3BSPiqldrlPp.mp3

https://www.last.fm/music/coaltar%2bof%2bthe%2bdeepers/_/killing%2ban%2barab,Killing An Arab,Coaltar of the Deepers,['harsh'],2,3.06,5.64,4.220000000000001,b18f2a47-f08d-478f-87d0-85076b64aef5,4odheWTUALSdOqz9tq3bgQ,death metal,audio_previews\4odheWTUALSdOqz9tq3bgQ.mp3

https://www.last.fm/music/icon%2bof%2bcoil/_/access%2band%2bamplify%2b%2528hudlager%2bremix%2529,Access and Amplify (Hudlager remix),Icon of Coil,['harsh'],1,3.44,5.63,4.04,515328ec-ed04-48b7-9e59-942c2d3f20aa,4qN4yYJQSEsQzvjgJZgi6g,ebm,audio_previews\4qN4yYJQSEsQzvjgJZgi6g.mp3

https://www.last.fm/music/coffins/_/decapitated%2bcrawl,Decapitated Crawl,Coffins,['harsh'],1,3.44,5.63,4.04,40dce001-c387-4e8d-9d28-632c80caba70,2jlvTEYD7irb1iDJuDvIlK,metal,audio_previews\2jlvTEYD7irb1iDJuDvIlK.mp3

https://www.last.fm/music/northborne/_/brutal,Brutal,NorthBorne,['harsh'],4,5.104158415841584,5.331732673267327,4.31019801980198,4a751091-4322-4030-aff6-268f3a86e929,1SBZyfufqYLl6GLOWCXdva,trance,audio_previews\1SBZyfufqYLl6GLOWCXdva.mp3

https://www.last.fm/music/x-wife/_/fireworks,Fireworks,X-Wife,['harsh'],1,3.44,5.63,4.04,04cf984a-b254-4104-9cde-39d3e90ace60,1os1zgL5UQZE8FT8PiQLiF,electronic,audio_previews\1os1zgL5UQZE8FT8PiQLiF.mp3

https://www.last.fm/music/project%2brotten/_/the%2bfreakshow,The Freakshow,Project Rotten,['harsh'],2,3.26,5.75,4.765,2f2c8323-a4e5-405d-8606-38d0d0fceec5,2AoqwLbaxojwNSksfYmIQE,electronic,audio_previews\2AoqwLbaxojwNSksfYmIQE.mp3

https://www.last.fm/music/alien%2bvampires/_/she%2527s%2bon%2bdrugs%2b%2528seduced%2bby%2bchainreactor%2529,She's on Drugs (Seduced by CHAINREACTOR),Alien Vampires,['harsh'],1,3.44,5.63,4.04,,0Rq5LzGEkFyYCVUslmeJJr,dark electro,audio_previews\0Rq5LzGEkFyYCVUslmeJJr.mp3

https://www.last.fm/music/komor%2bkommando/_/beat%2baround%2bthe%2bbushes,Beat Around The Bushes,Komor Kommando,['harsh'],2,5.315,5.215,4.68,c30c8bd2-fe7b-4498-bd24-eb62c4a05ff2,2duFhqHMv4yK5nPYvs3R2d,ebm,audio_previews\2duFhqHMv4yK5nPYvs3R2d.mp3

https://www.last.fm/music/tyske%2bludder/_/stadium%2bdes%2bzerfalls,Stadium Des Zerfalls,Tyske Ludder,['harsh'],1,3.44,5.63,4.04,bfef105b-34d1-4918-af3d-d3097b24368d,2zM2sPkePsPqGZSwx7gmzp,ebm,audio_previews\2zM2sPkePsPqGZSwx7gmzp.mp3

https://www.last.fm/music/prurient/_/soft%2bcrack,Soft Crack,Prurient,['harsh'],1,3.44,5.63,4.04,a46c335e-7821-4e7c-a519-72ec2b21da1c,0YvJzv0TOQpmzNEZcLgyUj,noise,audio_previews\0YvJzv0TOQpmzNEZcLgyUj.mp3

https://www.last.fm/music/akitsa/_/magie%2bet%2bverites,Magie Et Verites,Akitsa,['harsh'],1,3.44,5.63,4.04,,3BYgIeynbnrrsTKWLm394V,black metal,audio_previews\3BYgIeynbnrrsTKWLm394V.mp3

https://www.last.fm/music/erutan/_/road%2bto%2blisdoonvarna,Road to Lisdoonvarna,Erutan,"['harsh', 'negative']",7,5.758333333333334,5.055,4.9275,77a1ab8b-cc4d-4ad0-a5ee-071b39ce530d,07gMqj1EIGe4LZqkgHpnC1,noise,audio_previews\07gMqj1EIGe4LZqkgHpnC1.mp3

https://www.last.fm/music/trobar%2bde%2bmorte/_/la%2bdama%2bdel%2binvierno,La Dama del Invierno,Trobar de Morte,"['harsh', 'negative']",7,5.758333333333334,5.055,4.9275,c71c1300-dae5-487a-bcb7-33667b6ec3b3,2Fl0GHFnYBSh9OcK8gjrtI,noise,audio_previews\2Fl0GHFnYBSh9OcK8gjrtI.mp3

https://www.last.fm/music/genocide%2borgan/_/dogday,Dogday,Genocide Organ,['harsh'],1,3.44,5.63,4.04,b41a6079-0c11-484b-9df7-a2e046fec1bb,6xF2M3B8QGSjdfmxX80LPg,power electronics,audio_previews\6xF2M3B8QGSjdfmxX80LPg.mp3

https://www.last.fm/music/icon%2bof%2bcoil/_/mono%253a%2boverload%253f,Mono: Overload?,Icon of Coil,['harsh'],1,3.44,5.63,4.04,,1zdbqT8iVRkrmma2v9XinS,ebm,audio_previews\1zdbqT8iVRkrmma2v9XinS.mp3

https://www.last.fm/music/t%252bpazolite/_/do%2bi%2bsmile%253f,Do I Smile?,t+pazolite,['harsh'],1,3.44,5.63,4.04,51b7bf45-fecf-435b-a935-5cd1ab4c329c,7klljq5Xfr0XD1SzxaVIbY,hardcore,audio_previews\7klljq5Xfr0XD1SzxaVIbY.mp3

https://www.last.fm/music/third%2brealm/_/pseudo%2bdeath%2bwish,Pseudo Death Wish,Third Realm,['harsh'],1,3.44,5.63,4.04,f5c45e3e-3cef-4216-b68b-c36caccda552,3bQPPevrhbZkWLOjQ8J9rm,electronic,audio_previews\3bQPPevrhbZkWLOjQ8J9rm.mp3

https://www.last.fm/music/fractured/_/for%2bwhat%253f,For What?,Fractured,"['harsh', 'fractured']",6,3.4214285714285717,3.5042857142857144,3.744285714285714,1c4c0400-77cb-4cc6-b1ab-980c13d5f536,5U8BCrvHwk19iUWZj04cMM,electro,audio_previews\5U8BCrvHwk19iUWZj04cMM.mp3

https://www.last.fm/music/betwixt%2b%2526%2bbetween/_/city%2bof%2btraitors,City Of Traitors,Betwixt & Between,['harsh'],1,3.44,5.63,4.04,11cb991d-43a2-40e6-84ac-eda26d2d38c1,1qvMw4M3nYmhwNNOuCHJ9o,hard trance,audio_previews\1qvMw4M3nYmhwNNOuCHJ9o.mp3

https://www.last.fm/music/sightings/_/city%2bof%2bstraw,City of Straw,Sightings,['harsh'],2,4.26,4.86,4.325,de4117f4-c145-4008-ab45-6c23cfef8158,4so5xRo9hW8DvsVrtmtJxF,electronic,audio_previews\4so5xRo9hW8DvsVrtmtJxF.mp3

https://www.last.fm/music/c%25c3%25a9cile%2bcorbel/_/sho%2527s%2bsong,Sho's Song,Cécile Corbel,"['harsh', 'visceral', 'cold', 'ironic', 'martial', 'refined', 'technical']",11,4.706111111111111,3.83,4.766111111111111,8719b1d5-64fa-4935-a3a5-fc9af55a385b,4UeOJmPtFK5YgCSRfbGTdd,folk,audio_previews\4UeOJmPtFK5YgCSRfbGTdd.mp3

https://www.last.fm/music/noizenecio/_/wounded%2band%2bdead,Wounded And Dead,Noizenecio,['harsh'],1,3.44,5.63,4.04,d3f8fc62-8eaf-4ae9-a525-1e4eaa3fd72c,09xr7UPYUwDZItGR5RWSNu,j-core,audio_previews\09xr7UPYUwDZItGR5RWSNu.mp3

https://www.last.fm/music/wynardtage/_/walk%2balone,Walk Alone,Wynardtage,['harsh'],1,3.44,5.63,4.04,98433ba8-61ed-4088-8cac-e10fa4458da1,0Wrp4lHFO1gNWHBIeVSWkH,,audio_previews\0Wrp4lHFO1gNWHBIeVSWkH.mp3

https://www.last.fm/music/the%2blegendary%2bpink%2bdots/_/rash,Rash,The Legendary Pink Dots,"['harsh', 'apocalyptic']",3,2.84,3.24,2.8833333333333333,9fba4bed-868c-4aa5-8590-13cdf1541847,2uzzHfIlEKyxiz1KvnayFp,noise,audio_previews\2uzzHfIlEKyxiz1KvnayFp.mp3

https://www.last.fm/music/heatbeat/_/push%2bover,Push Over,Heatbeat,['harsh'],3,5.265,4.405,3.68,bc718d91-800f-4ad2-b7e2-464815cc0a6a,1jGAeYKlOT23cgCujPzVMK,trance,audio_previews\1jGAeYKlOT23cgCujPzVMK.mp3

https://www.last.fm/music/asche/_/the%2bsound%2bov%2bthe%2bshell,The Sound ov the Shell,Asche,['harsh'],1,3.44,5.63,4.04,5ad70ab8-c568-4354-a5c8-c6975697dcbc,3FWK7uyv2kDKxFrPp2hcZ1,noise,audio_previews\3FWK7uyv2kDKxFrPp2hcZ1.mp3

https://www.last.fm/music/cherry%2bpoppin%2527%2bdaddies/_/bobby%2bkennedy,Bobby Kennedy,Cherry Poppin' Daddies,['harsh'],1,3.44,5.63,4.04,,3MhGeVGVhcjHPoVy6FMu8G,metal,audio_previews\3MhGeVGVhcjHPoVy6FMu8G.mp3

https://www.last.fm/music/cisfinitum/_/harbingers,Harbingers,Cisfinitum,['harsh'],1,3.44,5.63,4.04,,0MqidaB5YKZlmoMBUWlqdr,dark ambient,audio_previews\0MqidaB5YKZlmoMBUWlqdr.mp3

https://www.last.fm/music/mr.%2boizo/_/c.h.i.v.e.r.s.,C.H.I.V.E.R.S.,Mr. Oizo,"['harsh', 'sarcastic']",2,3.84,5.41,4.695,490b9638-95f8-4a5c-89f1-dc38ec7e1cbf,3kZaHsIZ67dOxhUQfnjJ1d,techno,audio_previews\3kZaHsIZ67dOxhUQfnjJ1d.mp3

https://www.last.fm/music/merzbow/_/catch%2b22,Catch 22,Merzbow,['harsh'],2,4.985,5.7,4.635,f707d85c-1b54-4ca1-826b-997b03395b85,4Z7RDEWSJ3v2Abmb6dh81O,power noise,audio_previews\4Z7RDEWSJ3v2Abmb6dh81O.mp3

https://www.last.fm/music/brotherhood/_/till%2bdeath,Till Death,Brotherhood,['harsh'],1,3.44,5.63,4.04,,5IK5L8TNxeHuUHKmLTjTBB,hardcore,audio_previews\5IK5L8TNxeHuUHKmLTjTBB.mp3

https://www.last.fm/music/roughsketch/_/air%2bwristcut,Air Wristcut,RoughSketch,['harsh'],1,3.44,5.63,4.04,7cc8763a-dadc-4f51-9a73-e30e80f912f6,2FWzSbeucaqC4270Q8wT6B,hardcore,audio_previews\2FWzSbeucaqC4270Q8wT6B.mp3

https://www.last.fm/music/usao/_/non%2bcombustible%2bwaste,Non Combustible Waste,USAO,['harsh'],1,3.44,5.63,4.04,f66d1adc-cff2-46b0-ab8f-eeca05f30ffa,1EVCixOcAgqCTSnxBMJGWl,hardcore,audio_previews\1EVCixOcAgqCTSnxBMJGWl.mp3

https://www.last.fm/music/alesia/_/otho,Otho,Alesia,['harsh'],1,3.44,5.63,4.04,2392011d-445a-4c72-825f-305e53b0a1d2,0UmAkdVM8WSqCOo4EgpQLG,electronic,audio_previews\0UmAkdVM8WSqCOo4EgpQLG.mp3

https://www.last.fm/music/terrorfakt/_/mephisto%2b%2528life%2bcried%2bremix%2529,Mephisto (Life Cried Remix),Terrorfakt,['harsh'],1,3.44,5.63,4.04,d2abe82b-e25b-4233-8edd-769932bdeb72,6ecsGZWXRI8zW5emIhziPD,industrial,audio_previews\6ecsGZWXRI8zW5emIhziPD.mp3

https://www.last.fm/music/roughsketch/_/the%2bsuper%2bcooooke%2521%2521%2521%2521%2521,The Super Cooooke!!!!!,RoughSketch,['harsh'],1,3.44,5.63,4.04,2223c317-56e2-418f-a459-4f17f87ef1ce,10OIFEsxm4L7MwBkbEqaPh,noise,audio_previews\10OIFEsxm4L7MwBkbEqaPh.mp3

https://www.last.fm/music/psyborg%2bcorp./_/the%2bvelvet%2bmachina,The Velvet Machina,Psyborg Corp.,['harsh'],2,3.26,5.75,4.765,b2a22e5e-6b1b-48c7-bba5-245b19f08266,33XOEe8yBDgpynzt3SsWV9,electronic,audio_previews\33XOEe8yBDgpynzt3SsWV9.mp3

https://www.last.fm/music/schwarzblut/_/der%2bschwarze%2btod,Der Schwarze Tod,Schwarzblut,['harsh'],1,3.44,5.63,4.04,3a53691a-e9a7-4366-b727-a7587ac5b893,600qsjMAku6QkKFjVN630U,electro,audio_previews\600qsjMAku6QkKFjVN630U.mp3

https://www.last.fm/music/sextrash/_/funeral%2bserenade,Funeral Serenade,Sextrash,['harsh'],2,5.43,6.215,5.02,,2yhM5I4zoEW4UKfTW8NaNd,death metal,audio_previews\2yhM5I4zoEW4UKfTW8NaNd.mp3

https://www.last.fm/music/implant/_/drugs%2bvs.%2bviolence,Drugs vs. Violence,Implant,['harsh'],1,3.44,5.63,4.04,e39a9837-bec4-4ff9-bd74-eba80eb5784f,1WNWtb2EbwH6aU0W7OXxVW,electronic,audio_previews\1WNWtb2EbwH6aU0W7OXxVW.mp3

https://www.last.fm/music/northborne/_/ti%2becrof,ti ecroF,NorthBorne,['harsh'],1,3.44,5.63,4.04,7e1c4a85-e59e-4740-a7d1-2514f24d7cb8,2JJPyGfrXVXDyXYt3Fd0mK,electro-industrial,audio_previews\2JJPyGfrXVXDyXYt3Fd0mK.mp3

https://www.last.fm/music/komor%2bkommando/_/the%2bbeat%2bthat%2bgoes%2bping,The Beat That Goes Ping,Komor Kommando,['harsh'],1,3.44,5.63,4.04,3d64d149-7557-4a94-a1fa-0fda051c6243,4H8Ryt6VTNb4RQCLUveRuI,noise,audio_previews\4H8Ryt6VTNb4RQCLUveRuI.mp3

https://www.last.fm/music/christian%2bmarclay/_/neutral,Neutral,Christian Marclay,['harsh'],1,3.44,5.63,4.04,a0e132c8-8dc5-42e2-8ae9-9779bc1e20b1,5lvzNrO2ybkhrcKzgzJVXy,noise,audio_previews\5lvzNrO2ybkhrcKzgzJVXy.mp3

https://www.last.fm/music/%255bde%253aad%253acibel%255d/_/too%2btired%2bto%2bconsume,Too Tired to Consume,[de:ad:cibel],['harsh'],1,3.44,5.63,4.04,15671513-861a-4a4f-b308-72ca96121b7b,67FzGmRvbVEBwQ7WN46XuW,ebm,audio_previews\67FzGmRvbVEBwQ7WN46XuW.mp3

https://www.last.fm/music/m%25c3%25a3o%2bmorta/_/c%25c3%25a1rcere,Cárcere,Mão Morta,['harsh'],4,4.4175,5.52,4.46,7beefdf8-bb1a-43eb-a44e-8503a33bcc93,63F5VSNjeBW77IEj7nj9pv,alternative,audio_previews\63F5VSNjeBW77IEj7nj9pv.mp3

https://www.last.fm/music/cylob/_/metel,Metel,Cylob,['harsh'],1,3.44,5.63,4.04,bc673e41-aa8d-4195-a1ad-82cfb8a4abd3,0UBnZB9E5Oywrb7JDTPi7a,metal,audio_previews\0UBnZB9E5Oywrb7JDTPi7a.mp3

https://www.last.fm/music/betwixt%2b%2526%2bbetween/_/paradoxical%2bsilence,Paradoxical Silence,Betwixt & Between,['harsh'],2,3.06,5.64,4.22,b8e9641b-eb02-463b-b6f6-a6929aaf5abf,1saPtFSlbXyOkS8TrF90PA,noise,audio_previews\1saPtFSlbXyOkS8TrF90PA.mp3

https://www.last.fm/music/komor%2bkommando/_/antikrist,Antikrist,Komor Kommando,['harsh'],1,3.44,5.63,4.04,45c2dd6e-1398-4e84-a3d1-28fdd27963c6,3qvzciRn91DLa10xUBnsvX,industrial,audio_previews\3qvzciRn91DLa10xUBnsvX.mp3

https://www.last.fm/music/evol%2bintent/_/the%2brapture,The Rapture,Evol Intent,['harsh'],1,3.44,5.63,4.04,,5LRpsQ9VPDVHOnexH0Br3K,drum and bass,audio_previews\5LRpsQ9VPDVHOnexH0Br3K.mp3

https://www.last.fm/music/kenta-v.ez./_/ongaku%2borx013,Ongaku Orx013,kenta-v.ez.,['harsh'],1,3.44,5.63,4.04,ca040b24-e8fb-4f7a-abc1-0950a8aa747e,66RmKjTaAHPYbjg1qCzCMM,hardstyle,audio_previews\66RmKjTaAHPYbjg1qCzCMM.mp3

https://www.last.fm/music/fennesz/_/014,014,Fennesz,['harsh'],1,3.44,5.63,4.04,,4oicpeIQaqPHpn4mXM8dPf,noise,audio_previews\4oicpeIQaqPHpn4mXM8dPf.mp3

https://www.last.fm/music/herzschlag/_/steh%2bauf,Steh Auf,Herzschlag,['harsh'],1,3.44,5.63,4.04,,7fI3cxxyRgbQM6f0nEcguO,dark electro,audio_previews\7fI3cxxyRgbQM6f0nEcguO.mp3

https://www.last.fm/music/komor%2bkommando/_/blues%2527n%2527tubes,Blues'N'Tubes,Komor Kommando,['harsh'],1,3.44,5.63,4.04,,2VnsYyFXj4w6jsP8USBxo2,industrial,audio_previews\2VnsYyFXj4w6jsP8USBxo2.mp3

https://www.last.fm/music/apoptygma%2bberzerk/_/untitled%2b4,Untitled 4,Apoptygma Berzerk,['harsh'],1,3.44,5.63,4.04,,4zakPXCzF4HwjDsitXlqMM,electro,audio_previews\4zakPXCzF4HwjDsitXlqMM.mp3

https://www.last.fm/music/%255bde%253aad%253acibel%255d/_/jerusalem%2bsyndrom,Jerusalem syndrom,[de:ad:cibel],['harsh'],1,3.44,5.63,4.04,a7ed526b-38e2-4d8e-ad63-28066e9c3a21,5aayZl4bubOIaTFxMF0r8p,dark electro,audio_previews\5aayZl4bubOIaTFxMF0r8p.mp3

https://www.last.fm/music/surgeon/_/poise,Poise,Surgeon,['harsh'],1,3.4400000000000004,5.630000000000001,4.04,d255c501-ca3b-40f7-b0c9-3567d16a0259,0NaBgxt949LrF2pnfJDVJL,techno,audio_previews\0NaBgxt949LrF2pnfJDVJL.mp3

https://www.last.fm/music/poly%2bcalamity/_/unam%2bsanctam,Unam Sanctam,POLY CALAMITY,['harsh'],2,4.545,6.115,4.805,8236771b-54ec-4045-bbe8-717cf5acd470,5PkpoTYgGBo1FEFxlafpdD,hardcore,audio_previews\5PkpoTYgGBo1FEFxlafpdD.mp3

https://www.last.fm/music/prurient/_/emperors%2bcorpse%2benclosed%2bin%2bthe%2bplaster%2bwall,Emperors Corpse Enclosed In The Plaster Wall,Prurient,['harsh'],1,3.44,5.63,4.04,571fa1f4-2b0c-44e3-a85b-16d95cece3ba,5JADLIKjsRijUJ5ioL7C0X,noise,audio_previews\5JADLIKjsRijUJ5ioL7C0X.mp3

https://www.last.fm/music/father%2bmurphy/_/in%2bthe%2bflood%2bwith%2bthe%2bflood,In the Flood With the Flood,Father Murphy,['harsh'],1,3.44,5.63,4.04,39a04984-786b-4170-b421-e729fb0f5acb,6gnFb85jeylt3Pvg6AeZQE,,audio_previews\6gnFb85jeylt3Pvg6AeZQE.mp3

https://www.last.fm/music/elyzium/_/lost,Lost,Elyzium,['harsh'],2,3.26,5.75,4.765,,7qOmYdFWpSGNAAM5cfqMT7,electronic,audio_previews\7qOmYdFWpSGNAAM5cfqMT7.mp3

https://www.last.fm/music/gein/_/hate,Hate,Gein,['harsh'],3,3.62,5.13,4.083333333333333,94a07e37-bcf7-45b7-a3d5-35a0e670302e,2GFC2qCZwLARiZppGgD2lY,darkstep,audio_previews\2GFC2qCZwLARiZppGgD2lY.mp3

https://www.last.fm/music/roughsketch/_/skull%2bheadbang,Skull Headbang,RoughSketch,['harsh'],1,3.44,5.63,4.04,b09f483f-2102-4cc9-8c50-cf69aee53812,5d9LgKYX7yODhtEYlYhQhn,hardcore,audio_previews\5d9LgKYX7yODhtEYlYhQhn.mp3

https://www.last.fm/music/readjust/_/rape%2byour%2bgod,Rape Your God,reAdjust,['harsh'],1,3.44,5.63,4.04,d1a87364-7b70-4d26-9bb2-93b18ed2c35a,5iuYvSqEyXwezKtHTIs9NN,ebm,audio_previews\5iuYvSqEyXwezKtHTIs9NN.mp3

https://www.last.fm/music/karg/_/immer,immer,Karg,['harsh'],3,3.753333333333333,4.403333333333333,4.33,,5yNvrQwzxQ3ccSjK7iQ9T7,indie,audio_previews\5yNvrQwzxQ3ccSjK7iQ9T7.mp3

https://www.last.fm/music/sissy%2bspacek/_/untitled%2b1,Untitled 1,Sissy Spacek,['harsh'],1,3.44,5.63,4.04,,4kQ1SfVilzng5gyoYuD7O1,noise,audio_previews\4kQ1SfVilzng5gyoYuD7O1.mp3

https://www.last.fm/music/skinjob/_/move,Move,SkinjoB,['harsh'],1,3.44,5.63,4.04,62ed7917-63ac-4925-a086-7cc4d3b2c7d3,2pvLoQdIaV8hbaJgicMQ0V,ebm,audio_previews\2pvLoQdIaV8hbaJgicMQ0V.mp3

https://www.last.fm/music/lauxna%2blauksna/_/namaste%2bgeist%2bgestalt,Namaste Geist Gestalt,Lauxna Lauksna,['harsh'],1,3.44,5.63,4.04,4a3e8391-f844-41dc-910e-8246992f0d1f,0fHQulki8qQU7lVRsaJlk9,industrial,audio_previews\0fHQulki8qQU7lVRsaJlk9.mp3

https://www.last.fm/music/roughsketch/_/amanda,Amanda,RoughSketch,['harsh'],2,3.15,5.94,4.11,,044AAa2mEYlgYsCqjwPIYE,noise,audio_previews\044AAa2mEYlgYsCqjwPIYE.mp3

https://www.last.fm/music/throbbing%2bgristle/_/slug%2bbait%2b3%2b%252832ar%2529,Slug Bait 3 (32AR),Throbbing Gristle,['harsh'],2,2.865,5.15,3.44,,4VzHl9pQvFjxcajd57Kllw,ambient,audio_previews\4VzHl9pQvFjxcajd57Kllw.mp3

https://www.last.fm/music/blind%2bfaith%2band%2benvy/_/when%2bi%2bknow%2byou%2527re%2bgone,When I Know You're Gone,Blind Faith and Envy,['harsh'],1,3.44,5.63,4.04,0b626272-623d-4b48-a0d9-95c70909b2ce,4K3GHEkrttONxRsKBV1z58,electronic,audio_previews\4K3GHEkrttONxRsKBV1z58.mp3

https://www.last.fm/music/animassacre/_/mecha%2btremors%2b%2528radio%2bedit%2529,Mecha Tremors (Radio Edit),Animassacre,['harsh'],1,3.44,5.63,4.04,e454ce4a-0c36-43d2-9b6c-c9567e6ba365,0wPrL6dJfzIEFgta4UVGtZ,electronic,audio_previews\0wPrL6dJfzIEFgta4UVGtZ.mp3

https://www.last.fm/music/battery%2bcage/_/a%2bdesperate%2bcry%2bfor%2bhelp,A Desperate Cry For Help,Battery Cage,['harsh'],2,3.26,5.75,4.765,b83e030e-6e63-4bff-8903-228e1318f892,7mxdNWnWbUa057mTkJwL7O,electronic,audio_previews\7mxdNWnWbUa057mTkJwL7O.mp3

https://www.last.fm/music/knurl/_/perparaphy,Perparaphy,Knurl,"['harsh', 'organic']",3,4.88,5.506666666666666,5.26,,6wOQSEu5DvYUiMafYFTOPs,noise,audio_previews\6wOQSEu5DvYUiMafYFTOPs.mp3

https://www.last.fm/music/controlled%2bcollapse/_/inject,inject,Controlled Collapse,['harsh'],1,3.44,5.63,4.04,,7tV0noz1bV6C1kXOXeqo6G,electro,audio_previews\7tV0noz1bV6C1kXOXeqo6G.mp3

https://www.last.fm/music/klangstabil/_/kill%2ball%2blifeforms%2b%2528clashed%2bedit%2529,kill all lifeforms (clashed edit),klangstabil,['harsh'],1,3.44,5.63,4.04,,1X5n2r4pudufxhriTAiZ3Y,electro,audio_previews\1X5n2r4pudufxhriTAiZ3Y.mp3

https://www.last.fm/music/guilty%2bconnector/_/conspiracy%2bof%2bthe%2bmankind,Conspiracy Of The Mankind,Guilty Connector,"['harsh', 'negative']",7,5.361428571428571,5.095714285714286,4.8185714285714285,98433072-2004-44f0-a521-4261892c6490,5K5ma9a53OaWXeI13sIkRx,noise,audio_previews\5K5ma9a53OaWXeI13sIkRx.mp3

https://www.last.fm/music/maktub/_/nobody%2bloves%2byou%2blike%2bi%2bdo,Nobody Loves You Like I Do,MakTub,"['harsh', 'urgent', 'yearning']",10,4.903,3.976,4.889,f870b95d-fd01-4ce5-a891-cd7a0e4b9a7d,6C7NKesRR4mN3Dr4goQHlh,singer-songwriter,audio_previews\6C7NKesRR4mN3Dr4goQHlh.mp3

https://www.last.fm/music/horse%2blatitudes/_/incantation,Incantation,Horse Latitudes,['harsh'],3,4.746666666666667,4.6033333333333335,4.586666666666667,,3RynH92GqJnDTQAC1Lxwoy,drone,audio_previews\3RynH92GqJnDTQAC1Lxwoy.mp3

https://www.last.fm/music/painbastard/_/don%2527t%2bask%2bme%2b%2522why%253f%2522%2521,"Don't ask me ""Why?""!",Painbastard,['harsh'],7,3.332,3.128,3.666,9c6daa2b-25be-425a-8e7d-8c9e1e6213d9,5wfBe7tUrSdgVn6Lzsng9w,industrial,audio_previews\5wfBe7tUrSdgVn6Lzsng9w.mp3

https://www.last.fm/music/prometheus%2bburning/_/eevilution,Eevilution,Prometheus Burning,['harsh'],1,3.44,5.63,4.04,ec457d47-4371-48ce-81c1-0b42f15e228a,668qPIjCKqqxxVaRoTx738,industrial,audio_previews\668qPIjCKqqxxVaRoTx738.mp3

